Id,Expected
1,0.9961013645224172
2,0.047619047619047616
3,0.047619047619047616
4,0.5
5,0.6
6,0.047619047619047616
7,0.9615384615384616
8,0.9230769230769231
9,0.8571428571428571
10,0.5
11,0.3333333333333333
12,0.047619047619047616
13,0.3333333333333333
14,0.047619047619047616
15,0.3333333333333333
16,0.9961013645224172
17,0.047619047619047616
18,0.9995557529986673
19,0.047619047619047616
20,0.5
21,0.5
22,0.047619047619047616
23,0.047619047619047616
24,0.75
25,0.3333333333333333
26,0.9933774834437087
27,0.7142857142857143
28,0.047619047619047616
29,0.047619047619047616
30,0.7142857142857143
31,0.9961013645224172
32,0.9677419354838709
33,0.875
34,0.047619047619047616
35,0.047619047619047616
36,0.9090909090909091
37,0.8461538461538461
38,0.047619047619047616
39,0.9523809523809523
40,0.6
41,0.6666666666666666
42,0.7777777777777778
43,0.6
44,0.047619047619047616
45,0.047619047619047616
46,0.047619047619047616
47,0.7777777777777778
48,0.047619047619047616
49,0.047619047619047616
50,0.047619047619047616
51,0.5
52,0.3333333333333333
53,0.9756097560975611
54,0.9523809523809523
55,0.9961013645224172
56,0.7777777777777778
57,0.6
58,0.875
59,0.9705882352941176
60,0.990990990990991
61,0.8947368421052632
62,0.6666666666666666
63,0.047619047619047616
64,0.047619047619047616
65,0.9090909090909091
66,0.875
67,0.9090909090909091
68,0.047619047619047616
69,0.9090909090909091
70,0.047619047619047616
71,0.9090909090909091
72,0.8571428571428571
73,0.047619047619047616
74,0.047619047619047616
75,0.047619047619047616
76,0.6
77,0.8666666666666667
78,0.9826086956521739
79,0.5
80,0.047619047619047616
81,0.9875776397515528
82,0.5
83,0.9965635738831614
84,0.3333333333333333
85,0.3333333333333333
86,0.9933993399339934
87,0.3333333333333333
88,0.047619047619047616
89,0.047619047619047616
90,0.3333333333333333
91,0.047619047619047616
92,0.7142857142857143
93,0.3333333333333333
94,0.9880952380952381
95,0.989010989010989
96,0.047619047619047616
97,0.047619047619047616
98,0.047619047619047616
99,0.047619047619047616
100,0.047619047619047616
101,0.875
102,0.9534883720930233
103,0.047619047619047616
104,0.8181818181818182
105,0.047619047619047616
106,0.6666666666666666
107,0.7142857142857143
108,0.6
109,0.047619047619047616
110,0.6
111,0.047619047619047616
112,0.3333333333333333
113,0.7777777777777778
114,0.047619047619047616
115,0.9677419354838709
116,0.9615384615384616
117,0.9523809523809523
118,0.9933993399339934
119,0.047619047619047616
120,0.9130434782608695
121,0.047619047619047616
122,0.6
123,0.3333333333333333
124,0.5
125,0.047619047619047616
126,0.047619047619047616
127,0.9855072463768116
128,0.9090909090909091
129,0.9677419354838709
130,0.9090909090909091
131,0.6
132,0.9974424552429667
133,0.5
134,0.6
135,0.9841269841269841
136,0.3333333333333333
137,0.3333333333333333
138,0.047619047619047616
139,0.5
140,0.3333333333333333
141,0.6666666666666666
142,0.9753086419753086
143,0.047619047619047616
144,0.047619047619047616
145,0.047619047619047616
146,0.3333333333333333
147,0.047619047619047616
