Id,Expected
1,0.9154197134711503
2,0.9676105315449577
3,0.9846107641801555
4,0.9924812030075187
5,0.8
6,0.9523809523809523
7,0.8696296296296295
8,0.9090909090909091
9,0.9896486653681086
10,0.9933774834437086
11,0.9354838709677419
12,0.9779611380688742
13,0.9919437776422733
14,0.9915907498248073
15,0.8848267591313189
16,0.9682090268886043
17,0.9815046810803529
18,0.9669620472657124
19,0.9803543913713406
20,0.9975059543433955
21,0.9782608695652173
22,0.9688987764182424
23,0.9572546856386706
24,0.9672791468485382
25,0.9677419354838709
26,0.9669620472657124
27,0.9545454545454546
28,0.9595391535052709
29,0.9569791910217442
30,0.9998339218158816
31,0.9135306553911204
32,0.9895266412427551
33,0.9527115425195188
34,0.946031746031746
35,0.9923664122137403
36,0.9929168807016419
37,0.9722222222222221
38,0.9654797871882894
39,0.9977827050997783
40,0.9430646448523543
41,0.9669620472657124
42,0.9904774334303398
43,0.9737725136623642
44,0.9961888583443066
45,0.9551274918866257
46,0.9803543913713406
47,0.98125
48,0.9808945474611445
49,0.9677419354838709
50,0.9330041052564234
51,0.9131818181818181
52,0.9319407008086253
53,0.99568884193305
54,0.9992329817833172
55,0.9998334443704198
56,0.9669620472657124
57,0.9723789528933211
58,0.95
59,0.9518194362668763
60,0.9988029886569632
61,0.9572187529126664
62,0.9878138789062646
63,0.9090909090909091
64,0.9669620472657124
65,0.9983148821195709
66,0.943572567783094
67,0.9750248409665954
68,0.9719036519036519
69,0.9669620472657124
70,0.9905810884827964
71,0.9333333333333333
72,0.9598566308243727
73,0.9930921404384244
74,0.9934296593226982
75,0.9180486623895412
76,0.7607988165680473
77,0.9735307312696276
78,0.9511727078891258
79,0.9769791160757648
80,0.9838652970454305
81,0.9956544046166973
82,0.9760164022882816
83,0.9931131154294084
84,0.9090909090909091
85,0.8091891891891891
86,0.9933569283569283
87,0.9301380262249827
88,0.9793103448275862
89,0.917707884532529
90,0.9181129001942234
91,0.9920431155465461
92,0.9676325271457002
93,0.9540907925109002
94,0.9124999999999999
95,0.9090909090909091
96,0.7721496437054631
97,0.9123565754633716
98,0.9356597152291065
99,0.9677419354838709
100,0.9669620472657124
101,0.9802149017390075
102,0.9869192433593432
103,0.9756097560975611
104,0.9766403297835796
105,0.975486577181208
106,0.9995728321230244
107,0.9142857142857141
108,0.9126262626262626
109,0.9781987540071371
110,0.9805825242718447
111,0.8
112,0.9703369153035186
113,0.9667058954762962
114,0.9716063946629783
115,0.9669620472657124
116,0.9971509971509971
117,0.875
118,0.9164360819037077
119,0.9998400551518962
120,0.9900331882882218
121,0.9844686070272652
122,0.9940119760479041
123,0.9536544850498339
124,0.9915907498248073
125,0.9823362856135125
126,0.9798319327731091
127,0.9571184132416104
128,0.9979095679213921
129,0.9637114818264788
130,0.9609080249019273
131,0.969321387091422
132,0.9704488740109555
133,0.9727410490272694
134,0.8931818181818181
135,0.9941520467836256
136,0.9148484848484848
137,0.9977324263038548
138,0.980686274509804
139,0.9902639951568496
140,0.918129489558061
141,0.9669620472657124
142,0.9999115934408414
143,0.9946521681001826
144,0.06539661345088145
145,0.9175970228601806
146,0.9805233107689784
147,0.9551820728291316
148,0.953014984120053
149,0.9531144211238998
150,0.9795359091524922
151,0.978891820580475
152,0.9986464432445465
153,0.949238578680203
154,0.9950266534450316
155,0.9981851179673321
156,0.962226492567956
157,0.9977617445617859
158,0.9669620472657124
159,0.959349593495935
160,0.9543650793650793
161,0.9669620472657124
162,0.9966777408637872
163,0.9513176144244105
164,0.9657045840407469
165,0.9180349753036977
166,0.9980034637254398
167,0.5737104703206397
168,0.9857692019670001
169,0.9819917564645213
170,0.9615384615384615
171,0.9973056017282065
172,0.9982698961937716
173,0.9949409780775718
174,0.9987436212534627
175,0.9931988100818185
176,0.9651515151515152
177,0.9875080076873799
178,0.9991612321326078
179,0.9949409780775718
180,0.8830810397553517
181,0.9695131964809383
182,0.9167733674775927
183,0.9880173531465043
184,0.9090909090909091
185,0.9667269449256529
186,0.9570739391552623
187,0.9178259462956971
188,0.988485683706956
189,0.9969788519637461
190,0.9701304577570631
191,0.9143774703557311
192,0.9669620472657124
193,0.9606640455421241
194,0.9523809523809523
195,0.9175061425061425
196,0.9933774834437086
197,0.9756097560975611
198,0.9545454545454546
199,0.9982983506639367
200,0.9784564153664934
201,0.993207010229835
202,0.9767441860465116
203,0.9989044650235928
204,0.9803921568627451
205,0.9964244956254917
206,0.09090909090909091
207,0.9990569715013415
208,0.9804019654508129
209,0.9669620472657124
210,0.9756838905775076
211,0.9544959302698198
212,0.9657458538414839
213,0.9714466336529344
214,0.998925494917605
215,0.9445412311265969
216,0.9145619086795557
217,0.9908609640568402
218,0.9669620472657124
219,0.9669620472657124
220,0.9756097560975611
221,0.9063836486790451
222,0.998278829604131
223,0.978494623655914
224,0.9179273652556095
225,0.9119397799652577
226,0.9361702127659575
227,0.13068453805648636
228,0.9612546125461254
229,0.9347826086956522
230,0.8571428571428571
231,0.999876644298284
232,0.9523809523809523
233,0.982415712960099
234,0.9854932800464111
235,0.9768142125865704
236,0.9089510489510488
237,0.9718309859154929
238,0.994811320754717
239,0.9090909090909091
240,0.9782407204041291
241,0.9669620472657124
242,0.948419102265256
243,0.9547038327526132
244,0.9669620472657124
245,0.9866147238038158
246,0.950877192982456
247,0.9876543209876543
248,0.967741935483871
249,0.9669620472657124
250,0.9882273250000851
251,0.946274215539527
252,0.9090909090909091
253,0.9890109890109889
254,0.9918779468354143
255,0.9669620472657124
256,0.9669620472657124
257,0.9559827643354325
258,0.9536186280679673
259,0.9985552378276549
260,0.9763779527559056
261,0.96875
262,0.9890109890109889
263,0.9556868537666174
264,0.9523809523809523
265,0.9669620472657124
266,0.9090909090909091
267,0.969811320754717
268,0.9756097560975611
269,0.9090909090909091
270,0.9994002859567992
271,0.9913875598086124
272,0.915216858613085
273,0.9994466389200625
274,0.9963099630996308
275,0.9154197134711503
276,0.8886198547215496
277,0.9910714285714286
278,0.9935403194549275
279,0.9994292074833623
280,0.9181780261375271
281,0.9769469636717489
282,0.9433937156460338
283,0.9823473509147066
284,0.9779720786661368
285,0.9311989100817438
286,0.9570653978090073
287,0.9669620472657124
288,0.9156501726121978
289,0.9678969969058608
290,0.8823529411764706
291,0.9751934438530985
292,0.9523809523809523
293,0.9938402281466663
294,0.9681222134801992
295,0.9150568181818182
296,0.9998334443704198
297,0.9156394453004622
298,0.9774634294337959
299,0.9787234042553192
300,0.8571428571428571
301,0.9998334443704198
302,0.16766474266474268
303,0.9755902606128545
304,0.9090909090909091
305,0.9904153354632588
306,0.9090909090909091
307,0.9134199134199134
308,0.9909909909909909
309,0.9813143655088148
310,0.9090909090909091
311,0.9864310865191146
312,0.9669620472657124
313,0.9609080249019273
314,0.8572603368297281
315,0.9960452162454521
316,0.9664356276645893
317,0.9630973715651134
318,0.9515413533834587
319,0.9798431860495966
320,0.24999999999999997
321,0.9677419354838709
322,0.9849846431519738
323,0.99009900990099
324,0.9999115934408414
325,0.9677419354838709
326,0.9173484848484847
327,0.913859051611213
328,0.6999999999999998
329,0.9302325581395348
330,0.9954751131221717
331,0.8898874070380989
332,0.9961695475640719
333,0.9998605494352252
334,0.960815899297201
335,0.8755145759323062
336,0.9876543209876543
337,0.951693524503157
338,0.9940359430550467
339,0.9669620472657124
340,0.937142857142857
341,0.9983284776904013
342,0.9941520467836256
343,0.9995288224570891
344,0.9387755102040817
345,0.9160541586073501
346,0.9997706623063958
347,0.984854507465729
348,0.9669620472657124
349,0.9437229437229436
350,0.9950735366619532
351,0.9956910015648078
352,0.16515151515151516
353,0.8888888888888888
354,0.9985417553790724
355,0.9567444507683551
356,0.9523809523809523
357,0.980171489817792
358,0.9104895104895104
359,0.9539170506912442
360,0.9090909090909091
361,0.9952628535387996
362,0.9714466336529344
363,0.962962962962963
364,0.9847634322373697
365,0.989214108910891
366,0.9523809523809523
367,0.916542473919523
368,0.9924386789088055
369,0.9982487622547148
370,0.9777244496366769
371,0.9999115934408414
372,0.6666666666666666
373,0.9669620472657124
374,0.9971002654686543
375,0.9556192003665941
376,0.7334285714285715
377,0.9057446808510639
378,0.9669620472657124
379,0.9951863534415031
380,0.9149560117302052
381,0.9851301115241635
382,0.9806963666509214
383,0.8333333333333334
384,0.912094861660079
385,0.9546275270008309
386,0.9915476163382478
387,0.9923664122137403
388,0.9999620795570893
389,0.9961303080293369
390,0.9119962511715088
391,0.9523809523809523
392,0.999499306759182
393,0.9090909090909091
394,0.9523809523809523
395,0.9087532467532466
396,0.9749413119160182
397,0.9944751381215469
398,0.9669620472657124
399,0.9977324263038548
400,0.9872472418403035
401,0.929203539823009
402,0.9994643486627783
403,0.996640118912043
404,0.9815377269491085
405,0.9487179487179487
406,0.9751223110388535
407,0.989559617612797
408,0.9999620795570893
409,0.9985317794626767
410,0.9873072880990137
411,0.9677419354838709
412,0.9484073891509986
413,0.9141277641277641
414,0.9669620472657124
415,0.9958025820249845
416,0.05806845380564864
417,0.9090909090909091
418,0.8888888888888888
419,0.9836065573770492
420,0.9983284776904013
421,0.914723604925334
422,0.9945916711736074
423,0.875
424,0.9883700209643606
425,0.9669620472657124
426,0.9728829513775751
427,0.9860336210813266
428,0.9925925925925926
429,0.9677419354838709
430,0.9703504043126685
431,0.9762239629695568
432,0.9444444444444444
433,0.9507835443158349
434,0.9590643274853801
435,0.875
436,0.9939479879421347
437,0.9999902913563945
438,0.9523809523809523
439,0.9945916711736074
440,0.9164360819037077
441,0.09488663562383046
442,0.9750466449364954
443,0.9150204205112691
444,0.9127764127764127
445,0.9852592297722469
446,0.9669620472657124
447,0.9154040404040403
448,0.9523809523809523
449,0.9523809523809523
450,0.9615384615384615
451,0.9181808473174575
452,0.9655172413793104
453,0.9271707800396325
454,0.993617017644337
455,0.9677419354838709
456,0.917519566526189
457,0.9181780261375271
458,0.916348357524828
459,0.9669620472657124
460,0.990042527920203
461,0.9090909090909091
462,0.9669620472657124
463,0.9917762937654587
464,0.9762845849802371
465,0.9677419354838709
466,0.9669620472657124
467,0.9873859765081271
468,0.9834216481757465
469,0.9836065573770492
470,0.9141277641277641
471,0.918043121926617
472,0.9121747510440089
473,0.9669620472657124
474,0.9935403194549275
475,0.9999115934408414
476,0.9705882352941175
477,0.9583333333333333
478,0.9863585890056268
479,0.9897662474982062
480,0.9803921568627451
481,0.9445341371027346
482,0.9536842105263157
483,0.9539155634591319
484,0.9669620472657124
485,0.9570661553211888
486,0.9737706557790716
487,0.9789841250771669
488,0.9669620472657124
489,0.9855072463768115
490,0.9880603757540326
491,0.9669620472657124
492,0.9310344827586207
493,0.9564754319462235
494,0.9958322033538243
495,0.9832905731269627
496,0.9901050451009892
497,0.9972806172135369
498,0.9994655264564405
499,0.9933774834437086
500,0.9853099691449146
501,0.9778491796894018
502,0.9984630148813184
503,0.98235197031211
504,0.9877551020408163
505,0.9155874785591767
506,0.9669620472657124
507,0.980392156862745
508,0.9057085981575377
509,0.98125
510,0.9943624725186906
511,0.9852449307749838
512,0.9988029886569632
513,0.9971509971509971
514,0.9898779173748347
515,0.9160691421254801
516,0.9090909090909091
517,0.9759361044314669
518,0.920863309352518
519,0.963502162135295
520,0.9999620795570893
521,0.9186748246354797
522,0.9951197627466304
523,0.9669620472657124
524,0.9153264815471116
525,0.9816087418982973
526,0.9556277056277056
527,0.9523809523809523
528,0.9179822173834149
529,0.9924852816494061
530,0.9910124070892228
531,0.9162210338680926
532,0.9944751381215469
533,0.9145454545454546
534,0.9429000751314801
535,0.9987775257420751
536,0.9975334243716596
537,0.9964022373586425
538,0.9817540397598856
539,0.9181418341754207
540,0.9969575920703444
541,0.8584656084656084
542,0.990885442923111
543,0.9663967210517979
544,0.9943494776828109
545,0.9474947494749474
546,0.9090909090909091
547,0.9574468085106383
548,0.9956709956709956
549,0.9909909909909909
550,0.9973590205537157
551,0.8886198547215496
552,0.9962553775039396
553,0.9103386809269162
