Id,Expected
1,0.46096504078102996
2,0.46096504078102996
3,0.46096504078102996
4,0.46096504078102996
5,0.46096504078102996
6,0.46096504078102996
7,0.46096504078102996
8,0.46096504078102996
9,0.46096504078102996
10,0.46096504078102996
11,0.46096504078102996
12,0.46096504078102996
13,0.46096504078102996
14,0.46096504078102996
15,0.46096504078102996
16,0.46096504078102996
17,0.46096504078102996
18,0.46096504078102996
19,0.46096504078102996
20,0.46096504078102996
21,0.46096504078102996
22,0.46096504078102996
23,0.46096504078102996
24,0.46096504078102996
25,0.46096504078102996
26,0.46096504078102996
27,0.46096504078102996
28,0.46096504078102996
29,0.46096504078102996
30,0.46096504078102996
31,0.46096504078102996
32,0.46096504078102996
33,0.46096504078102996
34,0.46096504078102996
35,0.46096504078102996
36,0.46096504078102996
37,0.46096504078102996
38,0.46096504078102996
39,0.46096504078102996
40,0.46096504078102996
41,0.46096504078102996
42,0.46096504078102996
43,0.46096504078102996
44,0.46096504078102996
45,0.46096504078102996
46,0.46096504078102996
47,0.46096504078102996
48,0.46096504078102996
49,0.46096504078102996
50,0.46096504078102996
51,0.46096504078102996
52,0.46096504078102996
53,0.46096504078102996
54,0.46096504078102996
55,0.46096504078102996
56,0.46096504078102996
57,0.46096504078102996
58,0.46096504078102996
59,0.46096504078102996
60,0.46096504078102996
61,0.46096504078102996
62,0.46096504078102996
63,0.46096504078102996
64,0.46096504078102996
65,0.46096504078102996
66,0.46096504078102996
67,0.46096504078102996
68,0.46096504078102996
69,0.46096504078102996
70,0.46096504078102996
71,0.46096504078102996
72,0.46096504078102996
73,0.46096504078102996
74,0.46096504078102996
75,0.46096504078102996
76,0.46096504078102996
77,0.46096504078102996
78,0.46096504078102996
79,0.46096504078102996
80,0.46096504078102996
81,0.46096504078102996
82,0.46096504078102996
83,0.46096504078102996
84,0.46096504078102996
85,0.46096504078102996
86,0.46096504078102996
87,0.46096504078102996
88,0.46096504078102996
89,0.46096504078102996
90,0.46096504078102996
91,0.46096504078102996
92,0.46096504078102996
93,0.46096504078102996
94,0.46096504078102996
95,0.46096504078102996
96,0.46096504078102996
97,0.46096504078102996
98,0.46096504078102996
99,0.46096504078102996
100,0.46096504078102996
101,0.46096504078102996
102,0.46096504078102996
103,0.46096504078102996
104,0.46096504078102996
105,0.46096504078102996
106,0.46096504078102996
107,0.46096504078102996
108,0.46096504078102996
109,0.46096504078102996
110,0.46096504078102996
111,0.46096504078102996
112,0.46096504078102996
113,0.46096504078102996
114,0.46096504078102996
115,0.46096504078102996
116,0.46096504078102996
117,0.46096504078102996
118,0.46096504078102996
119,0.46096504078102996
120,0.46096504078102996
121,0.46096504078102996
122,0.46096504078102996
123,0.46096504078102996
124,0.46096504078102996
125,0.46096504078102996
126,0.46096504078102996
127,0.46096504078102996
128,0.46096504078102996
129,0.46096504078102996
130,0.46096504078102996
131,0.46096504078102996
132,0.46096504078102996
133,0.46096504078102996
134,0.46096504078102996
135,0.46096504078102996
136,0.46096504078102996
137,0.46096504078102996
138,0.46096504078102996
139,0.46096504078102996
140,0.46096504078102996
141,0.46096504078102996
142,0.46096504078102996
143,0.46096504078102996
144,0.46096504078102996
145,0.46096504078102996
146,0.46096504078102996
147,0.46096504078102996
